scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,price_source,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades,intraday_range,intraday_range_pct_of_open,return_from_prev_close_pct,turnover_per_trade,vwap_proxy
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1157.4,1157.4,1157.4,,1157.4,1181.0,-23.59999999999991,,31.0,35879.4,1.0,0.0,0.0,-1.9983065198983834,35879.4,1157.4
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,API,Api Power Company Ltd.,350.0,350.0,350.0,,350.0,350.0,0.0,,160.0,56000.0,3.0,0.0,0.0,0.0,18666.666666666668,350.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,1196.6,1196.6,1196.6,,1196.6,1221.0,-24.40000000000009,,10.0,11966.0,1.0,0.0,0.0,-1.9983619983620058,11966.0,1196.6
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,BHL,Balephi Hydropower Limited,217.0,217.0,217.0,,217.0,218.0,-1.0,,10.0,2170.0,1.0,0.0,0.0,-0.45871559633027525,2170.0,217.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,CKHL,Chirkhwa Hydropower Limited ,683.9,683.9,683.9,,683.9,697.0,-13.100000000000023,,10.0,6839.0,1.0,0.0,0.0,-1.8794835007173631,6839.0,683.9
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,CREST,Crest Micro Life Insurance Limited,1324.0,1324.0,1324.0,,1324.0,1351.0,-27.0,,10.0,13240.0,1.0,0.0,0.0,-1.9985196150999258,13240.0,1324.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,DHEL,Daramkhola Hydro Energy Limited,647.8,647.8,647.8,,647.8,661.0,-13.200000000000045,,10.0,6478.0,1.0,0.0,0.0,-1.9969742813918376,6478.0,647.8
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,GBIME,Global IME Bank Limited,242.0,242.0,242.0,,242.0,239.0,3.0,,20.0,4840.0,2.0,0.0,0.0,1.2552301255230125,2420.0,242.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,HDL,Himalayan Distillery Limited,1170.0,1170.0,1170.0,,1170.0,1170.0,0.0,,255.0,298350.0,1.0,0.0,0.0,0.0,298350.0,1170.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,HFIN,Hotel Forest Inn Limited,381.7,381.7,381.7,,381.7,384.7,-3.0,,30.0,11451.0,3.0,0.0,0.0,-0.7798284377436965,3817.0,381.7
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,HIDCL,Hydorelectricity Investment and Development Company Ltd,275.0,275.0,275.0,,275.0,271.0,4.0,,50.0,13750.0,1.0,0.0,0.0,1.4760147601476015,13750.0,275.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,HLI,Himalayan Life Insurance Limited,360.0,360.0,360.0,,360.0,365.0,-5.0,,111.0,39960.0,2.0,0.0,0.0,-1.36986301369863,19980.0,360.0
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,HRL,Himalayan Reinsurance Limited,786.9,786.9,786.9,,786.9,786.9,0.0,,570.0,448533.0,7.0,0.0,0.0,0.0,64076.142857142855,786.9
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,JHAPA,Jhapa Energy Limited,1386.7,1386.7,1386.7,,1386.7,1415.0,-28.299999999999955,,10.0,13867.0,1.0,0.0,0.0,-1.999999999999997,13867.0,1386.7
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,KBL,Kumari Bank Limited,217.0,220.0,217.0,,220.0,221.0,-1.0,,840.0,182550.0,5.0,3.0,1.3824884792626728,-0.4524886877828055,36510.0,217.32142857142858
2026-04-02T05:15:23+00:00,2026-04-02T11:00:23+05:45,2026-04-02,11:00:23,1775106923,3,5,11,nepse_official,OPEN,2026-04-02,LSL,Laxmi Sunrise Bank Limited,210.5,210.5,210.5,,210.5,214.5,-4.0,,30.0,6315.0,3.0,0.0,0.0,-1.8648018648018647,2105.0,210.5
