scraped_at_utc,scraped_at_npt,npt_date,npt_time,scraped_epoch,weekday,hour_utc,hour_npt,price_source,is_market_open,business_date,symbol,security_name,open_price,high_price,low_price,close_price,last_traded_price,previous_closing_price,point_change,percentage_change,total_traded_quantity,total_traded_value,total_trades,intraday_range,intraday_range_pct_of_open,return_from_prev_close_pct,turnover_per_trade,vwap_proxy
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,394.9,394.9,394.9,,394.9,390.0,4.899999999999977,,100.0,39490.0,2.0,0.0,0.0,1.2564102564102506,19745.0,394.9
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,AKPL,Arun Kabeli Power Ltd.,275.0,275.0,275.0,,275.0,270.0,5.0,,210.0,57750.0,2.0,0.0,0.0,1.8518518518518516,28875.0,275.0
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1147.6,1147.6,1147.6,,1147.6,1171.0,-23.40000000000009,,20.0,22952.0,1.0,0.0,0.0,-1.9982920580700332,22952.0,1147.6
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,ALICL,Asian Life Insurance Co. Limited,468.1,468.1,468.1,,468.1,459.0,9.100000000000023,,10.0,4681.0,1.0,0.0,0.0,1.982570806100223,4681.0,468.1
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,API,Api Power Company Ltd.,345.0,345.0,345.0,,345.0,341.5,3.5,,150.0,51750.0,2.0,0.0,0.0,1.0248901903367496,25875.0,345.0
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,BANDIPUR,Bandipur Cablecar and Tourism Limited,845.0,845.0,845.0,,845.0,838.4,6.600000000000023,,10.0,8450.0,1.0,0.0,0.0,0.787213740458018,8450.0,845.0
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,BBC,Bishal Bazar Company Limited,4956.1,4956.1,4956.1,,4956.1,4859.0,97.10000000000036,,10.0,49561.0,1.0,0.0,0.0,1.998353570693566,49561.0,4956.1
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,BHL,Balephi Hydropower Limited,226.5,226.5,226.5,,226.5,222.1,4.400000000000006,,10.0,2265.0,1.0,0.0,0.0,1.9810895992796063,2265.0,226.5
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,BHPL,Barahi Hydropower Public Limited,558.0,558.0,558.0,,558.0,548.2,9.799999999999955,,20.0,11160.0,2.0,0.0,0.0,1.7876687340386634,5580.0,558.0
2026-04-08T05:15:21+00:00,2026-04-08T11:00:21+05:45,2026-04-08,11:00:21,1775625321,2,5,11,nepse_official,OPEN,2026-04-08,BJHL,Bhujung Hydropower Limited,950.3,950.3,950.3,,950.3,931.7,18.59999999999991,,30.0,28509.0,3.0,0.0,0.0,1.9963507566813254,9503.0,950.3
